X_a_1,X_a_2
0.83976,0.69387
0.10150,0.37318
0.78904,0.54860
0.26776,0.99391
0.72359,0.12932
0.27297,0.26419
0.23299,0.20986
0.88597,0.66171
0.65343,0.12702
0.41523,0.31268
0.20762,0.21082
0.59347,0.29048
0.44586,0.24097
0.14853,0.75638
0.49838,0.15064
0.27603,0.02718
0.33901,0.93459
0.51448,0.99451
0.07441,0.72141
0.81372,0.25109
0.41788,0.22383
0.47120,0.35316
0.69315,0.51986
0.52149,0.34499
0.09082,0.16142
0.32873,0.50386
0.31857,0.93323
0.77600,0.40521
0.59793,0.30184
0.29766,0.15115
0.36137,0.64144
0.70525,0.56988
0.06398,0.00993
0.09434,0.55678
0.61462,0.19983
0.44471,0.08183
0.11959,0.25540
0.32850,0.04613
0.78172,0.53916
0.65247,0.53958
0.28853,0.03586
0.96959,0.32385
0.81360,0.20784
0.79576,0.39554
0.39215,0.61077
0.37473,0.49702
0.49176,0.97998
0.95439,0.20419
0.80626,0.27857
0.71485,0.21852
0.93297,0.93348
0.14347,0.35525
0.89881,0.05922
0.41935,0.52138
0.20262,0.39949
0.52171,0.73256
0.17873,0.26659
0.73474,0.31559
0.03611,0.44970
0.05073,0.62424
0.11599,0.63623
0.23696,0.42422
0.44873,0.79068
0.18906,0.86515
0.77345,0.18293
0.39762,0.41113
0.32680,0.12528
0.01577,0.80678
0.60178,0.67611
0.66378,0.03292
0.24356,0.61321
0.15875,0.33857
0.25454,0.13903
0.03751,0.40309
0.35231,0.76126
0.52865,0.84393
0.83600,0.50269
0.60313,0.81138
0.23591,0.64041
0.02173,0.28466
0.97549,0.60885
0.57927,0.63275
0.07367,0.98811
0.76737,0.27347
0.17951,0.52558
0.06703,0.84930
0.50356,0.79687
0.76113,0.37006
0.81535,0.01893
0.01236,0.06682
0.63951,0.15187
0.36419,0.25104
0.72499,0.24217
0.81824,0.90654
0.12237,0.43192
0.84301,0.20700
0.50988,0.60576
0.71244,0.11882
0.73698,0.63401
0.64278,0.71392
0.19048,0.92109
0.74578,0.52363
0.69321,0.57931
0.48292,0.93697
0.22700,0.30503
0.49992,0.93780
0.79934,0.59796
0.29026,0.62099
0.91181,0.63370
0.27242,0.36687
0.04326,0.72727
0.78554,0.06549
0.87814,0.62759
0.58109,0.94535
0.57678,0.97748
0.85920,0.11813
0.17055,0.47203
0.09713,0.27768
0.11787,0.55617
0.78214,0.50402
0.26226,0.80296
0.89143,0.78550
0.23704,0.88854
0.00110,0.16002
0.21136,0.88848
0.01342,0.36803
0.96735,0.56294
0.72033,0.58448
0.19038,0.65682
0.94979,0.64961
0.20319,0.13130
0.75547,0.38978
0.73973,0.51813
0.95085,0.11712
0.91576,0.04939
0.21981,0.10023
0.44672,0.20128
0.61890,0.51230
0.43721,0.92450
0.54714,0.86803
0.67662,0.14390
0.56620,0.51173
0.90181,0.54805
0.43615,0.76377
0.58049,0.23593
0.99918,0.67038
0.93053,0.92574
0.84494,0.20504
0.46221,0.91923
0.21165,0.27729
0.89708,0.28505
0.35900,0.11899
0.07308,0.03488
0.99957,0.48860
0.27899,0.67911
0.54095,0.62601
0.02246,0.33518
0.01238,0.23791
0.00670,0.74440
0.35262,0.01357
0.96024,0.74628
0.78254,0.03906
0.68003,0.73480
0.15671,0.29529
0.54571,0.63771
0.01669,0.81341
0.58403,0.27139
0.17285,0.59936
0.31007,0.06172
0.71239,0.03937
0.47840,0.15338
0.93638,0.55060
0.94985,0.10669
0.81047,0.20534
0.21249,0.88798
0.06357,0.43456
0.16934,0.67031
0.74070,0.41956
0.52995,0.86580
0.37997,0.00236
0.31228,0.86213
0.15265,0.15903
0.79367,0.46787
0.14045,0.17796
0.05120,0.92731
0.24703,0.91083
0.80930,0.71320
0.15016,0.01159
0.56905,0.58022
0.96915,0.00566
0.53260,0.53207
0.90450,0.38574
0.28309,0.58390
0.49811,0.49644
0.59501,0.51104
0.67595,0.77693
0.54715,0.10277
0.79406,0.34624
0.53561,0.03714
0.19475,0.96296
0.09105,0.08423
0.13480,0.34385
0.82455,0.32770
0.43772,0.57589
0.16573,0.79822
0.08592,0.95877
0.44866,0.84413
0.85442,0.69605
0.36125,0.67022
0.43960,0.41161
0.04118,0.49968
0.33725,0.31487
0.91059,0.09103
0.86799,0.69149
0.95110,0.55934
0.36636,0.55209
0.46799,0.66370
0.86627,0.81981
0.44233,0.06351
0.94685,0.17428
0.19837,0.65652
0.94874,0.37105
0.99573,0.20998
0.23998,0.94633
0.72187,0.93151
0.71828,0.63419
0.78597,0.45177
0.31035,0.90868
0.67396,0.87960
0.91979,0.54939
0.62422,0.97050
0.77287,0.85114
0.34980,0.87487
0.09271,0.14866
0.18209,0.87438
0.52758,0.72974
0.93544,0.04994
0.92943,0.70607
0.21177,0.68214
0.69166,0.24833
0.54607,0.82233
0.71960,0.03175
0.72276,0.00490
0.36064,0.32436
0.42785,0.45238
0.48432,0.36128
0.59976,0.00125
0.97967,0.34582
0.97656,0.12693
0.95782,0.81970
0.61216,0.45970
0.01549,0.30105
0.34471,0.82591
0.48734,0.37758
0.67875,0.83592
0.00225,0.80374
0.70981,0.82154
0.36298,0.78549
0.94518,0.38570
0.70635,0.46427
0.47189,0.68167
0.91836,0.37757
0.07541,0.59813
0.71384,0.16833
0.78538,0.18181
0.91768,0.73917
0.80770,0.52858
0.77271,0.93680
0.97729,0.42427
0.00253,0.33882
0.78163,0.58102
0.96265,0.09213
0.98820,0.24951
0.50254,0.50522
0.48084,0.43825
0.06627,0.79440
0.47624,0.10244
0.73636,0.84527
0.77396,0.20791
0.11422,0.30285
0.02503,0.76103
0.71364,0.86283
0.17580,0.72685
0.70860,0.33169
0.64381,0.39556
0.32942,0.38713
0.85965,0.63527
0.14452,0.08665
0.46356,0.25650
0.17434,0.11414
0.71143,0.91423
0.18489,0.55095
0.67565,0.57179
0.80926,0.36053
0.23338,0.46821
0.90338,0.77114
0.66683,0.24080
0.70607,0.92931
0.43326,0.86934
0.30941,0.54585
0.46887,0.50091
0.44129,0.90597
0.25669,0.97269
0.10517,0.56088
0.21416,0.96275
0.19781,0.09807
0.80032,0.35201
0.24581,0.96336
0.71003,0.44382
0.96727,0.42556
0.17400,0.45491
0.91440,0.68547
0.52158,0.49339
0.60677,0.72353
0.68418,0.49594
0.34040,0.70759
0.43577,0.04826
0.32575,0.22783
0.26562,0.50938
0.88058,0.68744
0.67502,0.37114
0.49871,0.62465
0.97613,0.92761
0.89906,0.95709
0.47926,0.33318
0.66506,0.87071
0.63852,0.67753
0.43153,0.24767
0.52565,0.67197
0.24612,0.05127
0.41975,0.87624
0.48558,0.95318
0.74334,0.17538
0.46061,0.62532
0.00121,0.27503
0.43769,0.70253
0.17243,0.79564
0.38543,0.18556
0.57758,0.32246
0.81197,0.03785
0.01040,0.14621
0.52527,0.43217
0.86428,0.95049
0.53683,0.32116
0.64017,0.61476
0.02763,0.10960
0.53781,0.75211
0.02837,0.82543
0.47490,0.75008
0.03853,0.16538
0.49623,0.17769
0.40054,0.04172
0.40123,0.35287
0.32671,0.25269
0.98061,0.99200
0.79766,0.57344
0.69158,0.31416
0.63220,0.10781
0.06385,0.11395
0.12542,0.46186
0.17105,0.50901
0.40285,0.33231
0.46546,0.12444
0.13020,0.05098
0.59812,0.88939
0.11556,0.49859
0.25717,0.76897
0.17092,0.11034
0.19316,0.38535
0.57027,0.12637
0.57234,0.43874
0.42852,0.22757
0.35238,0.23278
0.96801,0.19449
0.33154,0.03374
0.39665,0.02790
0.72373,0.37561
0.05480,0.39013
0.94307,0.28341
0.46253,0.11734
0.93641,0.17507
0.64477,0.39311
0.03499,0.52976
0.96899,0.12237
0.51670,0.87305
0.87303,0.08374
0.46862,0.91549
0.02032,0.28511
0.33038,0.51806
0.89125,0.52547
0.27916,0.11980
0.48732,0.93469
0.44076,0.10980
0.84346,0.51190
0.68752,0.12937
0.65979,0.91308
0.88820,0.06738
0.98675,0.43607
0.75738,0.06541
0.82649,0.83610
0.70821,0.45061
0.66582,0.94425
0.47578,0.17242
0.39455,0.92975
0.03494,0.14321
0.48626,0.01236
0.31215,0.94872
0.51914,0.00505
0.98343,0.11303
0.21601,0.72562
0.24017,0.60320
0.00707,0.86423
0.68852,0.82904
0.78090,0.85627
0.67926,0.58565
0.94852,0.22880
0.92781,0.35916
0.42452,0.51298
0.31485,0.72649
0.54002,0.67617
0.61352,0.53134
0.15828,0.58613
0.96349,0.35316
0.78889,0.27646
0.09293,0.85770
0.06299,0.54958
0.89765,0.70320
0.69637,0.21950
0.28137,0.98327
0.87247,0.63360
0.20706,0.91482
0.46013,0.66944
0.26139,0.61152
0.91833,0.46597
0.91735,0.15637
0.73718,0.46695
0.39090,0.04931
0.41629,0.00529
0.99608,0.38987
0.10603,0.95809
0.36577,0.65832
0.16727,0.52849
0.25150,0.94226
0.61255,0.85665
0.64439,0.82050
0.41725,0.90659
0.40523,0.35607
0.97267,0.65649
0.85845,0.70287
0.73359,0.51143
0.09696,0.87287
0.47027,0.15598
0.69570,0.09409
0.71098,0.04952
0.94639,0.95626
0.78242,0.93071
0.99305,0.28362
0.89377,0.41221
0.17604,0.69814
0.36518,0.79636
0.93828,0.87131
0.47009,0.06959
0.72891,0.76045
0.60933,0.23401
0.49204,0.18311
0.32133,0.00867
0.44672,0.00157
0.75117,0.02665
0.94547,0.90656
0.40553,0.13580
0.55373,0.20642
0.45476,0.65454
0.76271,0.60515
0.09673,0.55701
0.27666,0.80041
0.40028,0.04374
0.22875,0.46460
0.82796,0.74587
0.13889,0.93885
0.59173,0.11394
0.70110,0.81563
0.08114,0.09403
0.63214,0.25738
0.09317,0.80043
0.45889,0.86163
0.83695,0.72337
0.95297,0.56956
0.21381,0.24012
0.40653,0.99675
0.27527,0.28104
0.79432,0.03855
0.65929,0.12137
0.12822,0.38068
0.03046,0.61555
0.45946,0.97217
0.13855,0.51571
0.51224,0.17799
0.30085,0.94205
0.74153,0.71886
0.14376,0.77231
0.31900,0.71785
0.12661,0.56344
0.86088,0.72614
0.59323,0.97771
0.94372,0.94250
0.33941,0.03522
0.62613,0.29222
0.74062,0.69195
0.57998,0.60172
0.39801,0.17174
0.64129,0.14892
0.34468,0.16196
0.46044,0.27022
0.75352,0.32672
0.64489,0.00424
0.89626,0.74839
0.79655,0.58448
0.42463,0.55729
0.65802,0.00445
0.21270,0.72903
0.00688,0.57302
0.52766,0.10760
0.81558,0.02154
0.97561,0.60108
0.22230,0.56597
0.17163,0.18232
0.30870,0.39135
0.43094,0.94695
0.63215,0.41710
0.31178,0.10251
0.83012,0.98369
0.73512,0.01770
0.12884,0.23157
0.31516,0.60234
0.82631,0.59807
0.36286,0.20351
0.62104,0.91764
0.69472,0.79390
0.35743,0.36144
0.89347,0.12532
0.55616,0.06435
0.02123,0.61239
0.55143,0.76375
0.61877,0.59091
0.42752,0.52839
0.78798,0.80234
0.63653,0.96249
0.55572,0.16614
0.26250,0.68986
0.10402,0.54971
0.74613,0.35710
0.00459,0.31657
0.53077,0.07824
0.07046,0.20092
0.16809,0.78092
0.98870,0.28003
0.33020,0.18339
0.88769,0.83234
0.24211,0.42455
0.80399,0.76919
0.09907,0.98617
0.27716,0.07837
0.13558,0.58196
0.92360,0.71584
0.37398,0.30650
0.36679,0.13494
0.18396,0.85143
0.08378,0.97022
0.62003,0.90478
0.57597,0.48500
0.70165,0.41802
0.56615,0.73208
0.57623,0.48302
0.49567,0.19084
0.34679,0.65474
0.27845,0.00843
0.14528,0.94959
0.30993,0.27151
0.81882,0.59703
0.75306,0.74698
0.11431,0.47849
0.56436,0.16943
0.59042,0.54127
0.81903,0.05754
0.06709,0.09958
0.87390,0.78907
0.60493,0.69117
0.18451,0.16238
0.21888,0.56901
0.20418,0.16040
0.14308,0.10792
0.90095,0.62191
0.05328,0.23080
0.61198,0.99988
0.55185,0.31725
0.78661,0.32480
0.43944,0.33186
0.49352,0.75729
0.65321,0.28290
0.37631,0.04874
0.95963,0.96690
0.39960,0.04642
0.15187,0.86466
0.60409,0.18607
0.85248,0.27376
0.59602,0.85636
0.07575,0.12917
0.84891,0.36014
0.77064,0.36472
0.53912,0.36049
0.79341,0.80330
0.43821,0.07517
0.87823,0.79795
0.64035,0.95667
0.06471,0.20754
0.13026,0.91294
0.65294,0.06448
0.22611,0.11967
0.72652,0.52574
0.61416,0.10065
0.12813,0.38522
0.19227,0.95366
0.10328,0.09972
0.52717,0.05791
0.17623,0.62138
0.53425,0.39323
0.46768,0.75351
0.24709,0.15333
0.18508,0.28911
0.41864,0.98743
0.17018,0.74386
0.49404,0.17358
0.56951,0.28464
0.80472,0.69710
0.91246,0.70079
0.88297,0.82936
0.07543,0.36512
0.23363,0.56244
0.99960,0.17768
0.04047,0.88270
0.75720,0.25469
0.26614,0.30908
0.04911,0.60507
0.44606,0.52977
0.16036,0.84727
0.33689,0.77488
0.44952,0.28388
0.95843,0.77137
0.62392,0.51146
0.94198,0.52295
0.86011,0.99321
0.06129,0.24721
0.99697,0.84534
0.29175,0.82497
0.82829,0.43017
0.20447,0.90709
0.71795,0.39632
0.08223,0.19733
0.69739,0.32522
0.36488,0.16434
0.82639,0.47574
0.08157,0.05019
0.43488,0.89223
0.47744,0.30555
0.29350,0.22932
0.07294,0.18507
0.15637,0.95425
0.07970,0.85239
0.65100,0.31432
0.66321,0.38299
0.95272,0.49299
0.36559,0.17549
0.41310,0.59071
0.83450,0.86974
0.13446,0.19586
0.77084,0.22315
0.12435,0.56246
0.67651,0.18698
0.88335,0.67858
0.18695,0.59384
0.21620,0.42257
0.97456,0.36994
0.33553,0.24649
0.26964,0.84275
0.72167,0.99512
0.03264,0.79731
0.63372,0.80700
0.62644,0.01879
0.40307,0.19246
0.03711,0.07326
0.35749,0.45312
0.58118,0.55109
0.66166,0.20541
0.44084,0.80591
0.78699,0.81260
0.42138,0.58469
0.90140,0.59902
0.29980,0.86768
0.53772,0.76245
0.73406,0.15195
0.11247,0.77286
0.68677,0.29895
0.84651,0.27045
0.19011,0.28572
0.94031,0.58697
0.86179,0.69633
0.50478,0.80154
0.38710,0.09300
0.00578,0.87836
0.21629,0.44372
0.39160,0.37485
0.52955,0.92802
0.27448,0.16384
0.93936,0.26940
0.89632,0.62226
0.21206,0.01172
0.73888,0.16398
0.76542,0.73516
0.28003,0.06595
0.65769,0.28273
0.63601,0.06345
0.66911,0.16913
0.46203,0.51899
0.63669,0.12355
0.08249,0.61020
0.46985,0.71215
0.66220,0.60758
0.20493,0.62154
0.00939,0.96968
0.86961,0.38646
0.47767,0.37112
0.37143,0.96795
0.17009,0.63032
0.45593,0.23402
0.83277,0.82353
0.78739,0.52108
0.84273,0.62425
0.47543,0.56915
0.59444,0.95516
0.37732,0.56013
0.35515,0.50626
0.94462,0.81254
0.45815,0.31083
0.35682,0.38593
0.47283,0.31832
0.39377,0.08398
0.50611,0.31187
0.70721,0.58092
0.75021,0.81636
0.06325,0.64722
0.65940,0.99573
0.55325,0.68517
0.50180,0.24926
0.74432,0.81929
0.37912,0.22788
0.78944,0.49130
0.80480,0.31664
0.03268,0.85932
0.57107,0.79273
0.52941,0.10618
0.20624,0.83853
0.08203,0.38879
0.56088,0.94622
0.21869,0.74119
0.09480,0.84926
0.75873,0.02082
0.11274,0.84646
0.18772,0.34767
0.44343,0.35474
0.05721,0.49473
0.68735,0.70724
0.30445,0.17388
0.20421,0.51819
0.11113,0.56963
0.92685,0.22002
0.86580,0.36378
0.62309,0.11031
0.34644,0.41926
0.21700,0.52201
0.85848,0.90866
0.94524,0.27716
0.72473,0.24990
0.70808,0.66735
0.84070,0.38923
0.85049,0.18210
0.53760,0.99317
0.07898,0.27474
0.48168,0.37472
0.27176,0.35763
0.49649,0.33767
0.75094,0.40882
0.33652,0.81787
0.29181,0.39315
0.02290,0.85333
0.42293,0.07538
0.69303,0.23016
0.13585,0.84709
0.38337,0.46177
0.16707,0.90782
0.88179,0.45414
0.90789,0.16945
0.10573,0.94445
0.44298,0.41779
0.14521,0.65997
0.24551,0.37550
0.37555,0.34135
0.37518,0.36454
0.32300,0.70565
0.11137,0.53029
0.54017,0.37823
0.15265,0.53063
0.97676,0.39693
0.63955,0.76481
0.73663,0.91852
0.42946,0.66009
0.21918,0.12158
0.36809,0.02752
0.53859,0.79421
0.16791,0.95344
0.61295,0.18419
0.52697,0.27117
0.49871,0.23129
0.32880,0.41123
0.70526,0.50997
0.80309,0.55734
0.86608,0.25417
0.39019,0.41543
0.04866,0.44362
0.73980,0.90775
0.02901,0.88098
0.38868,0.49264
0.60614,0.79185
0.28705,0.77983
0.53135,0.17349
0.63277,0.41010
0.95004,0.03783
0.87918,0.19688
0.39868,0.63017
0.19425,0.12611
0.79412,0.50112
0.24298,0.71271
0.29431,0.48036
0.94709,0.30096
0.99300,0.43164
0.41481,0.18583
0.34559,0.26066
0.56291,0.41903
0.75832,0.29546
0.36514,0.91213
0.65208,0.92098
0.52863,0.45782
0.01482,0.51939
0.03493,0.87012
0.32025,0.96995
0.61828,0.27728
0.05841,0.01844
0.24495,0.94210
0.27639,0.05752
0.78557,0.63494
0.97944,0.73981
0.78013,0.59806
0.44080,0.85276
0.89695,0.74285
0.56225,0.04737
0.76399,0.73119
0.03785,0.91247
0.77139,0.93486
0.21871,0.39031
0.03228,0.00613
0.66753,0.87050
0.54511,0.97455
0.28897,0.33095
0.79216,0.68765
0.30726,0.93021
0.57670,0.86464
0.81677,0.87698
0.36281,0.84121
0.58739,0.50886
0.81677,0.24873
0.98466,0.23815
0.06173,0.88783
0.46357,0.68330
0.90136,0.36095
0.27313,0.08496
0.71576,0.66479
0.26615,0.24935
0.71474,0.00703
0.70340,0.03443
0.59011,0.51835
0.92160,0.39339
0.01098,0.63526
0.12633,0.37055
0.04949,0.58103
0.69864,0.06626
0.91426,0.49918
0.45665,0.81183
0.18206,0.72576
0.62183,0.58013
0.63113,0.47637
0.06363,0.98144
0.52372,0.98044
0.04276,0.41989
0.40781,0.01463
0.00565,0.15514
0.02171,0.69108
0.75637,0.71548
0.43247,0.06883
0.75588,0.29293
0.86607,0.10569
0.88795,0.23782
0.20719,0.61591
0.65970,0.73708
0.38251,0.35933
0.81997,0.94923
0.35507,0.74999
0.65233,0.51036
0.23860,0.56550
0.66490,0.49786
0.49238,0.95850
0.10780,0.03255
0.80841,0.37532
0.04814,0.24770
0.96827,0.41637
0.84929,0.89362
0.01056,0.52353
0.17471,0.82157
0.31931,0.70934
0.14422,0.74711
0.19829,0.76248
0.10277,0.71895
0.60741,0.06431
0.34908,0.97186
0.37499,0.41970
0.55645,0.29876
0.88381,0.08975
0.06544,0.17044
0.44625,0.23084
0.59915,0.86482
0.29064,0.43072
0.72699,0.47614
0.70374,0.93922
0.13744,0.33797
0.66099,0.03516
0.34741,0.56897
0.48518,0.92542
0.18230,0.53925
0.71383,0.81403
0.69264,0.11879
0.08350,0.32150
0.42894,0.61127
0.30973,0.67229
0.15139,0.33349
0.70176,0.34487
0.80643,0.30267
0.37733,0.31914
0.35734,0.69245
0.07886,0.05756
0.50598,0.80826
0.66542,0.29054
0.47086,0.17050
0.17065,0.03238
0.86286,0.41395
0.30202,0.04977
0.52849,0.11277
0.64490,0.83499
0.66815,0.51223
0.72633,0.95719
0.74902,0.21492
0.53303,0.90247
0.89623,0.81585
0.03258,0.52310
0.56867,0.92089
0.50280,0.88285
0.29851,0.63291
0.80428,0.50448
0.48446,0.53907
0.38974,0.65685
0.11753,0.82981
0.47498,0.07625
0.58940,0.59138
0.23730,0.92378
0.94231,0.26617
0.32094,0.15461
0.34717,0.07248
0.60728,0.25161
0.00962,0.59504
0.11184,0.67260
0.64718,0.97112
0.68198,0.89126
0.66757,0.66391
0.10529,0.77401
0.88202,0.71003
0.05463,0.35418
0.44931,0.48446
0.22615,0.50512
0.16321,0.87184
0.93149,0.52934
0.50686,0.08175
0.56977,0.85160
0.10332,0.27154
0.72282,0.71036
0.92801,0.76640
0.52462,0.61296
0.74677,0.07798
0.80978,0.73228
0.32438,0.78332
0.29800,0.66972
0.73159,0.41445
0.02192,0.20328
0.46014,0.35244
0.31572,0.51786
0.52273,0.77466
0.46148,0.61283
0.10593,0.32418
0.35474,0.58243
0.39270,0.12806
0.90315,0.93943
0.91587,0.80501
0.51926,0.14188
0.51283,0.35245
0.88447,0.90988
0.54699,0.05335
0.82942,0.22967
0.85573,0.35333
0.09465,0.80415
0.51683,0.49658
0.44355,0.04756
0.00686,0.85693
0.45156,0.96628
0.92532,0.45386
0.98131,0.82796
0.74691,0.14857
0.81137,0.41122
0.61092,0.15463
0.38752,0.91554
0.99175,0.54869
0.89571,0.71309
0.18122,0.51488
0.06043,0.17256
0.70100,0.82665
0.72117,0.51244
0.85837,0.82214
0.66174,0.29267
0.37387,0.96180
0.88390,0.67255
0.20222,0.16741
0.60828,0.16189
0.84248,0.46006
0.20305,0.67396
0.41231,0.54544
0.69818,0.66448
0.87684,0.01996
0.95779,0.56013
0.44380,0.14046
0.72133,0.32003
0.67307,0.62259
0.22132,0.05209
0.24168,0.77693
0.50615,0.94060
0.20889,0.40837
0.48479,0.13664
0.66728,0.03969
0.48049,0.27378
0.40881,0.33186
0.28683,0.21314
0.99335,0.37164
0.17317,0.27366
0.74386,0.58242
0.13766,0.81273
0.48579,0.64596
0.39222,0.18094
0.67205,0.17000
0.34058,0.41089
0.74452,0.95012
0.30808,0.99099
0.83882,0.74247
0.09654,0.56269
0.73330,0.47045
0.17321,0.73707
0.18748,0.37474
0.07133,0.44653
0.38847,0.86303
0.53247,0.23323
0.33498,0.90555
0.49313,0.96875
0.29667,0.94843
0.70344,0.43365
0.87248,0.62778
0.47828,0.78120
0.98718,0.11051
0.16750,0.53217
0.58293,0.98840
0.07341,0.09492
0.45263,0.88067
0.89198,0.12871
0.72368,0.20042
0.16825,0.02767
0.96528,0.14224
0.77901,0.55600
0.51048,0.96563
0.69726,0.44670
0.64464,0.28079
0.99331,0.32121
0.13154,0.02250
0.42579,0.35391
0.49945,0.21755
0.44761,0.50527
0.95902,0.60430
0.89216,0.46782
0.24075,0.36090
0.34387,0.30423
0.00622,0.19881
0.85591,0.34051
0.06861,0.59750
0.81147,0.12307
0.73865,0.78021
0.78003,0.58266
0.34212,0.27853
0.51862,0.61511
0.13433,0.42727
0.87896,0.54009
0.52467,0.66682
0.51905,0.64443
0.44275,0.88436
0.98496,0.01666
0.43497,0.12256
0.73906,0.06715
0.42939,0.02695
0.41914,0.36027
0.02168,0.10818
0.06306,0.86353
0.65114,0.62293
0.27635,0.15085
0.26300,0.49547
0.29002,0.63974
0.12030,0.16963
0.77781,0.58403
0.42381,0.13474
0.27978,0.88741
0.67965,0.13176
0.36360,0.74408
0.07566,0.63302
0.93773,0.71761
0.95189,0.81658
0.81277,0.23577
0.42286,0.40125
0.78083,0.71013
0.93607,0.31592
0.43434,0.12612
0.55102,0.37826
0.11378,0.93526
0.02165,0.76605
0.37554,0.05036
0.98958,0.05230
0.86856,0.00824
0.04473,0.38300
0.68300,0.45818
0.45733,0.38333
0.61506,0.80761
0.31465,0.27212
0.99240,0.44273
0.34915,0.77341
0.68800,0.15510
0.74973,0.56816
0.91353,0.46567
0.18807,0.57409
0.34835,0.17878
0.89244,0.94931
0.71022,0.10170
0.85500,0.62457
0.70360,0.33032
0.92677,0.28633
0.22606,0.02931
0.57557,0.85707
0.20174,0.85832
0.03182,0.79948
0.27064,0.82513
0.32049,0.21608
0.06364,0.84401
0.25940,0.81355
0.50499,0.06548
0.67453,0.36153
0.46711,0.86843
0.72871,0.52838
0.35904,0.32127
0.94067,0.15135
0.77636,0.46494
0.78993,0.08696
0.77608,0.96671
0.20233,0.40015
0.45152,0.73112
0.01681,0.37001
0.02039,0.54562
0.78417,0.94182
0.66097,0.49145
0.87419,0.10188
0.21981,0.95822
0.10041,0.70262
0.41275,0.96021
0.24012,0.56675
0.66863,0.21977
0.00168,0.31371
0.21409,0.30818
0.30032,0.92002
0.35328,0.03510
0.14871,0.04358
0.33552,0.24355
0.53421,0.23037
0.13875,0.24172
0.58654,0.66851
0.71496,0.00681
0.24135,0.25313
0.48395,0.89457
0.83958,0.14026
0.01796,0.79826
0.09545,0.12930
0.43849,0.60885
0.74275,0.22654
0.71255,0.68505
0.17434,0.87819
0.24566,0.64295
0.62364,0.18413
0.05349,0.85623
0.38495,0.63836
0.35268,0.67990
0.25779,0.73672
0.71239,0.13736
0.03545,0.71663
0.80883,0.20068
0.94831,0.41459
0.05150,0.75220
0.84294,0.21246
0.59270,0.70710
0.14412,0.87452
0.75733,0.85366
0.16999,0.55938
0.67500,0.69747
0.18396,0.11685
0.44773,0.41421
0.36229,0.23059
0.03342,0.00270
0.49431,0.75048
0.68861,0.04874
0.88708,0.08405
0.63257,0.67389
0.56693,0.17997
0.51842,0.76833
0.73997,0.34621
0.91672,0.76560
0.62372,0.50565
0.15977,0.85560
0.70908,0.94933
0.74668,0.56387
0.59257,0.14989
0.62719,0.10111
0.03261,0.77524
0.55885,0.43377
0.76759,0.64278
0.80507,0.67958
0.92099,0.02988
0.62397,0.14859
0.10688,0.63146
0.58034,0.33317
0.66700,0.75979
0.85757,0.94889
0.79986,0.83929
0.33787,0.20951
0.36909,0.94014
0.14871,0.22444
0.19014,0.07367
0.77646,0.08169
0.11540,0.21471
0.88340,0.66773
0.35707,0.30584
0.54662,0.76704
0.25824,0.70583
0.85470,0.11696
0.48685,0.09262
0.37952,0.95494
0.45708,0.04109
0.49687,0.42623
0.25929,0.91269
0.05765,0.01689
0.86417,0.72775
0.01915,0.54894
0.35038,0.16394
0.82678,0.70218
0.45584,0.77761
0.19717,0.84829
0.66406,0.19529
0.85515,0.56367
0.93563,0.79808
0.99620,0.73209
0.75637,0.70815
0.04500,0.14438
0.63795,0.38217
0.06700,0.32108
0.30005,0.95193
0.61854,0.37456
0.72215,0.64134
0.97958,0.56293
0.57461,0.66159
0.73107,0.18710
0.04604,0.36041
0.00722,0.97182
0.14839,0.29333
0.73252,0.35518
0.60997,0.64492
0.86343,0.98309
0.32228,0.73020
0.50059,0.40306
0.14449,0.16578
0.41061,0.94959
0.80140,0.85556
0.94970,0.60064
0.60098,0.17187
0.39513,0.68284
0.26839,0.82971
0.65788,0.08603
0.36798,0.02754
0.81162,0.07135
0.26862,0.85817
0.46435,0.38144
0.76553,0.11645
0.52077,0.84033
0.75058,0.34221
0.48135,0.36597
0.10553,0.54723
0.53668,0.21344
0.00813,0.82720
0.19026,0.42488
0.90499,0.13371
0.17602,0.80282
0.39788,0.99327
0.77709,0.96563
0.44676,0.79723
0.40810,0.63293
0.37358,0.69736
0.77328,0.57708
0.63436,0.86073
0.71880,0.59777
0.54573,0.82982
0.39989,0.48001
0.71202,0.16231
0.56987,0.25489
0.70848,0.31236
0.44465,0.24428
0.35552,0.86377
0.74358,0.89819
0.35936,0.91659
0.14258,0.28180
0.50579,0.07832
0.58335,0.91110
0.31678,0.61718
0.29463,0.63950
0.40599,0.82218
0.22670,0.37353
0.78668,0.83723
0.54531,0.21832
0.94077,0.81810
0.56809,0.26340
0.40647,0.05603
0.01763,0.15659
0.46082,0.55272
0.95408,0.37309
0.12311,0.88777
0.81622,0.94783
0.17935,0.07225
0.51647,0.78972
0.98649,0.65437
0.72584,0.54360
0.07408,0.53536
0.52180,0.32298
0.99933,0.76739
0.16877,0.23850
0.91054,0.56726
0.41411,0.76961
0.95138,0.59413
0.90759,0.51616
0.86092,0.27836
0.36905,0.71724
0.34873,0.44245
0.04158,0.24182
0.48286,0.02796
0.31333,0.90811
0.36962,0.43859
0.44314,0.72469
0.92360,0.71043
0.54107,0.22303
0.78607,0.34666
0.87541,0.17075
0.10898,0.94394
0.66207,0.52178
0.78016,0.38824
0.16128,0.20433
0.24296,0.65155
0.27845,0.98428
0.23237,0.19329
